,train,val,iou
130,0.30968332227674267,0.3387363051013971,0.8948506828409778
131,0.33450068958281054,0.3481096566176495,0.8888698757974145
132,0.31528492914069267,0.3283253395174806,0.89424416668515
133,0.32594462904546945,0.3266286421315493,0.8931526682727362
134,0.3125157622886556,0.3213684215285891,0.8959068316800499
135,0.312610683785308,0.3333621801858818,0.8908828812008903
136,0.33211431748987663,0.4348940920411936,0.865368829422852
137,0.32261187581434136,0.3515822050488881,0.8900619258193772
138,0.3242212179072556,0.33489542210323586,0.8929320215272731
139,0.3213426456298856,0.33870651598113616,0.8901416599029311
140,0.32686749655043795,0.33615116508224524,0.8924547288871654
141,0.33804066115546794,0.3761783052814772,0.8765283729785823
142,0.31954767950588747,0.32622969589775075,0.8944398624595515
143,0.3232218825391361,0.35150865669286735,0.8900190506451059
144,0.3224031386719573,0.36332151609649127,0.8833415230246092
145,0.3226033129951074,0.3640512462478836,0.8859197298760713
146,0.3102175408087316,0.31533710608208504,0.8973710827571764
147,0.3246079738562306,0.3774385290170038,0.8793416887851306
148,0.3202571426740005,0.3452736148233148,0.8887451778292242
149,0.3109685996103854,0.3214599917818968,0.8935214991458416
150,0.32337272901620184,0.3414481495053986,0.8897149409105507
151,0.32450901198954807,0.41321304772753975,0.8750236896488973
152,0.30886332368744274,0.4073813286408581,0.8727258205795778
153,0.32545869340676636,0.3231268036934371,0.8960287588871816
154,0.3196281753657829,0.3281856802845928,0.8953060021540454
155,0.321966983191669,0.3423587358682542,0.8885694117758054
156,0.30985043762872616,0.33147315596658233,0.8928009984969388
157,0.31209057265271745,0.3517530309539792,0.8883627825389936
158,0.317979425032224,0.33415439081806186,0.8914985792881346
159,0.30922894426399755,0.31230709885523933,0.8972381068965266
160,0.3379741204015556,0.3460335136466735,0.8894408355051717
161,0.3094325802333298,0.3171877448598074,0.8965045978742829
162,0.3145573375835305,0.32142635861512375,0.895910248342748
163,0.31548332902824594,0.3332029876576082,0.8931629353591004
164,0.33914104966180664,0.33686565678264646,0.8936912660589211
165,0.32096847486460495,0.3217057773113452,0.8949466080325781
166,0.313691937462205,0.3487833285754597,0.8888540073860777
167,0.3166714664903425,0.3192186888458358,0.8978258107001444
168,0.3080075555259273,0.3579842749655851,0.8862567260765261
169,0.31951139328025635,0.3387225456409962,0.8927464848171786
170,0.3233579380260337,0.3329884844857293,0.8915286657359055
171,0.3063666790369011,0.32620382579546925,0.8943024866151109
172,0.30546538612494867,0.31947368652736013,0.8996662413479272
173,0.3149517771122711,0.32344857303778063,0.8954861909306341
174,0.3100428187332693,0.36835812724421957,0.8850924619075553
175,0.32431887218817357,0.3253756614175399,0.8937871364585276
176,0.3055226788545648,0.32432343700044863,0.8948660003761553
177,0.3010776001693947,0.31963160744792707,0.8973905465996246
178,0.2927579903176853,0.31550171889515743,0.899693265016198
179,0.3082172502852267,0.3512827750622622,0.8885267277091277
180,0.3043551756512551,0.32326129745893384,0.8954250986569391
181,0.2978331908494944,0.33971464650302724,0.8913295146177965
182,0.31463037854326625,0.3387593190512947,0.893641954406784
183,0.31158774236128445,0.33549100845246704,0.8939309347123972
184,0.307755173068671,0.3185830317387307,0.8983248158002626
185,0.3133136265733767,0.33284892403596156,0.8933347321564106
186,0.3006835323447982,0.31868390470894203,0.8957779470047735
187,0.30995983353682927,0.32677537065653783,0.8946280305124125
188,0.3290382271100368,0.3578861456590931,0.883521849852304
189,0.3121853213446836,0.3232705792714212,0.894155781628654
190,0.30815861090308144,0.3213226919163119,0.8967197420661955
191,0.3137748491329451,0.3234124893851176,0.8942995160819137
192,0.3149677825382068,0.34056687493481347,0.8890269874036469
193,0.31464272036793683,0.3097474665783748,0.8993880060554957
194,0.30171714877443656,0.31114989422211375,0.898704345658687
195,0.2998685759181778,0.33027687609648787,0.8937873258249192
196,0.2927177555859089,0.3065157424834733,0.9006057234668302
197,0.2973602995276451,0.32336200024882283,0.8946158197069695
198,0.296600912502479,0.340126097516937,0.8961075939516946
199,0.31715808035362336,0.37719712717257237,0.8807909937561392
200,0.29910225917895633,0.314547265426734,0.8978721419589664
201,0.28590589139965317,0.3104351004396842,0.8982078149689154
202,0.3024712437497718,0.3259913563677991,0.8948493919666358
203,0.29593667400823465,0.31458244351921855,0.8969754845000288
204,0.29954239348215717,0.3846665078874778,0.8784127973584436
205,0.3135387390408488,0.3107594881533972,0.8997150682520645
206,0.3105462236684703,0.3108474656159209,0.899392902822842
207,0.29528990557328577,0.3412442320227824,0.8921286792743812
208,0.3166411495279698,0.33837452193571105,0.8934563983825395
209,0.3016134540062575,0.3186105728350781,0.8966400911089805
210,0.2936578027726639,0.31579160463769695,0.8989804707733151
211,0.2947213970568208,0.3492211590118304,0.8917569765748591
212,0.30150652966861213,0.33021558079918895,0.8927312196935404
213,0.32212024023312896,0.3395286767013572,0.8901918896498269
214,0.2913543614470178,0.3033520094421063,0.9002461140342051
215,0.29078699499368665,0.3112215400497253,0.901841427690155
216,0.286168507717195,0.301525104363021,0.9014092682034421
217,0.29428393512165973,0.3300662769281582,0.8914648838991434
218,0.2837284297061463,0.30610724314543847,0.8986203612027156
219,0.29282618932248583,0.3557074622477631,0.8854806149133345
220,0.2922509578721864,0.35989101140483004,0.8891728498182156
221,0.2866141669230447,0.3056119923303659,0.8989849521759444
222,0.2950080111534113,0.3091999396958665,0.9000380239212508
223,0.3085187669932133,0.36014946012732546,0.8856200631465929
224,0.29621449676120565,0.31067676194062505,0.9001488825195435
225,0.2824927480846998,0.32481190498062484,0.8958847204299578
226,0.2913257466451753,0.3215098521495993,0.8959538296825814
227,0.3048269692630995,0.3177533780123938,0.894719190803309
228,0.3043240503363666,0.3369076368902382,0.8915918450816749
229,0.29964233770789134,0.31279215162519264,0.8995810021325985
230,0.29493663135383813,0.32139869854861014,0.8966125316526457
231,0.294350783336198,0.30504458071663976,0.899823919058433
232,0.2950655322788017,0.30564245639519916,0.9011353802512471
233,0.28283360766335613,0.3065933085147392,0.8991583924833771
234,0.2896094589627215,0.3378676749715531,0.8963149726847708
235,0.2968042687291191,0.31882765908045946,0.8951782187388333
236,0.2883032693926777,0.3012480600925817,0.9017626182520353
237,0.29363925192239027,0.30389362893293836,0.9007735665709823
238,0.28342309830532897,0.31757453980075345,0.8970771200777785
239,0.29255427699979575,0.3259578242998671,0.8977579652714819
240,0.2834880312283834,0.3105510332420267,0.8978524397936491
241,0.29056804066612607,0.3252321370575275,0.8966811168833921
242,0.32614595167161453,0.31758694276465355,0.8977688092706239
243,0.30800132271611974,0.3347935910789749,0.8922415102849037
244,0.2989348703019676,0.31551027039972107,0.8964651402853068
245,0.3068101729221997,0.319596739775325,0.8953240933730866
246,0.29770483275254567,0.30931670416926815,0.9000395120986234
247,0.28783755164061275,0.31868467209357265,0.8961086912190428
248,0.29466905591654635,0.31693437348145087,0.8986321620440311
249,0.2965779157000638,0.3160037032102008,0.8988042673608649
250,0.27557855784626945,0.3201122792387331,0.8971957637618942
251,0.29416495314134017,0.3113004946955354,0.9016688500402916
252,0.28937625756398555,0.3276171665638685,0.8934236304346642
253,0.28172567223775247,0.3002927569496269,0.9018958214268423
254,0.27961460373231345,0.33759668538648935,0.8901848524716548
255,0.29254946888734895,0.31403944937109546,0.8965434429003019
256,0.28118104638886593,0.30429814831429236,0.8985012540355048
257,0.28251507491139427,0.30183608234683806,0.9003279205211738
258,0.28055548529983276,0.33694581708845656,0.8897767572132199
259,0.28640086382095303,0.30760264809469917,0.8996012886690665
260,0.2808259308072073,0.31326547591015697,0.8975844235193446
261,0.29048372429041636,0.31559435050380796,0.8969998621132709
262,0.27665355924871704,0.29241476430733865,0.9050833368185865
263,0.28574293371112575,0.30398184521677524,0.9001724083959053
264,0.2822387981982458,0.3145729317707387,0.8978438706157897
265,0.2911732862393061,0.3051537746890775,0.9004529048729127
266,0.28594157768058637,0.3071993115936985,0.9003578323103247
267,0.2750526509824253,0.2979054729882124,0.9026461080713176
268,0.28103171633556484,0.29678392317146063,0.9031504310626413
269,0.2803329162477028,0.313185468882423,0.898741100693319
270,0.28695975528763873,0.33008451048737847,0.8965885489044284
271,0.2772892481115248,0.3204539232333568,0.8944384337657288
272,0.2823989550849157,0.3034138594426819,0.9009240293043461
273,0.28077458664331406,0.3097931665015986,0.9003055251543971
274,0.2802627714129076,0.3040777947879522,0.9003532205863053
275,0.28733883038872765,0.297445968775129,0.9026406662457942
276,0.28688477931455486,0.3154615843039308,0.896583927766352
277,0.284314400019745,0.30632585206547297,0.9015223434519326
278,0.2901810699364259,0.3369753371068352,0.8919391962685856
279,0.27239689346668977,0.29365903835089224,0.9053441142172639
280,0.2845758116848412,0.36728573694976197,0.8869260895047646
281,0.27429355737265376,0.3091749191737255,0.8996784861830454
282,0.27677333032978435,0.3004279765048744,0.9011135749058825
283,0.2706841071978921,0.2808821392874863,0.9069525632750534
284,0.2642221261525438,0.2996744210202549,0.9021843843030711
285,0.27403064565733076,0.3160691641497652,0.8964757228073682
286,0.28133242776440015,0.31946992986155925,0.8977176095691599
287,0.27832343624461264,0.29844884964561946,0.9033229174060989
288,0.26906650041540464,0.29528025415650494,0.9004701553292195
289,0.2667963307350874,0.35490762087440975,0.8882823990311264
290,0.26585051587206265,0.29813277832156904,0.9019243680738066
291,0.2777001862015043,0.3009671502293566,0.8995079890478491
292,0.2706048754265621,0.30058898911433846,0.9027525620151945
293,0.26915780763984437,0.286156598560361,0.9054401481188928
294,0.2601175905427053,0.3013285837840994,0.9021747681230081
295,0.2856726633207429,0.3086979765243627,0.9020259482056964
296,0.2680399971038458,0.30918459030422,0.9005658466398816
297,0.27604121011016625,0.2970026887172984,0.902813776437834
298,0.2682335223026928,0.2964655148444345,0.9030850198494511
299,0.2811930078126135,0.2897903211226032,0.9060562745372147
300,0.26336152190786033,0.2913250228314585,0.9048183603605959
301,0.2642179163261538,0.2998812969874691,0.9011341616193178
302,0.2661682919333024,0.3106582533391948,0.8995076239189596
303,0.26381089509065664,0.286617110716179,0.9051539529187038
304,0.2797376423719383,0.30966376883883934,0.8989604598833263
305,0.28193257604503913,0.316618901085914,0.8987433018353382
306,0.26964772275782056,0.29283136650416497,0.9023984706891627
307,0.2732850352124799,0.3013813224293896,0.9013843758296405
308,0.273368455141428,0.2822705739416887,0.9070898497253963
309,0.27426013396609394,0.2897089510350614,0.904808823113699
310,0.27781869244451324,0.3035523611737566,0.8992008967634011
311,0.2797449313148501,0.3042505647659906,0.9003518147572904
312,0.2682036194418158,0.2877263611912526,0.9048375674231237
313,0.26852344432402225,0.28456686106132895,0.9068814608645525
314,0.26980216719564937,0.2858997195380161,0.90491520829698
315,0.2622901300145757,0.30030318111735016,0.9043566173222345
316,0.25890912014902345,0.28359273962072423,0.9058581156701907
317,0.25744428818690634,0.30227683930078875,0.8991224583857956
318,0.26865461846990957,0.27556708069971286,0.9082420601237926
319,0.2517817970808773,0.2869373761696389,0.9052274786403475
320,0.2601888786957023,0.3528801330138703,0.8939875133285257
321,0.2698521042375692,0.2938111999852432,0.9032820708885012
322,0.2690487281374988,0.2856983136121385,0.9062724902327896
323,0.2640738334905888,0.27777238635698687,0.9091567762365552
324,0.2604352008595708,0.2883397702668869,0.9066489528802086
325,0.26453298393282154,0.2940291616927228,0.9037824327311026
326,0.2624348924007444,0.2894925586124127,0.9047934380441952
327,0.2583130011822851,0.2964687287253705,0.9030362073045529
328,0.2598996516938011,0.3036055140373473,0.9044092049342751
329,0.26305345291537896,0.2949672668316477,0.9037284738911603
330,0.2602634047158062,0.29444774023785786,0.9034777819872194
331,0.26081134648550125,0.2805283051172926,0.9084824388063899
332,0.24971678325729002,0.2839578670776776,0.905428172899904
333,0.255614684180667,0.30664547152716565,0.9015785206082146
334,0.25403982996053637,0.28604626245293263,0.9070131705434509
335,0.2554084122580077,0.28270446950871797,0.9068470091183252
336,0.2602146662594307,0.27776022268006123,0.9077805643597521
337,0.2628586188313507,0.2914238290458515,0.9054958263108962
338,0.2538509648071513,0.27321540340277795,0.9088398439025711
339,0.2540035970420355,0.2872135487221483,0.9086322991615745
340,0.24539294431340836,0.2746537755671385,0.9093509822139393
341,0.24735489749305306,0.2838148069630906,0.9072839651152237
342,0.25043407578376076,0.27998290114683677,0.9080570228468191
343,0.25975671834090636,0.3089052111262808,0.899658371017061
344,0.2507862979945328,0.2870145987631199,0.9057470514001077
345,0.258425402486076,0.2805546789769889,0.9064158676529255
346,0.24977269213469255,0.2757433059096739,0.9104143974498209
347,0.24815416006548774,0.2924163458378029,0.9036281360331283
348,0.25364356932806825,0.28327340427534403,0.906644476180953
349,0.252150049065018,0.2693526028038783,0.9123178981175489
350,0.25444142846834095,0.27909062790835426,0.9085372298308557
351,0.25984215251657933,0.42368857044021824,0.874952662103953
352,0.2565617565686504,0.2776860711416481,0.9079824375357204
353,0.2508827910048976,0.2762693579031809,0.9088504571160472
354,0.23936707451939582,0.27864522498881295,0.907149271119116
355,0.2613825295430919,0.2814927814918495,0.908925888077809
356,0.25399233653165754,0.2843866168987006,0.905347247076991
357,0.24669405908013384,0.29562763639448864,0.9040228923355472
358,0.25054089423889914,0.31927709982453567,0.8998475922935311
359,0.24958362909299986,0.27466251604208675,0.9098939926786819
360,0.24210735653039245,0.27477115789126305,0.90834116489948
361,0.24431167619214172,0.27427268525384163,0.9096750821048424
362,0.24320490353607704,0.2997142491434273,0.9061194437895116
363,0.24348291563579724,0.28012879496138243,0.9079572850800635
364,0.24951058446562716,0.28872933523175687,0.9078868287968878
365,0.25421329899025813,0.2727536177954863,0.9090072850231662
366,0.2498146367170626,0.2736205771766804,0.9085750096386833
367,0.24319805265626027,0.2843089248179584,0.9064025673226258
368,0.24322698325184838,0.27590384307896365,0.9095276583693114
369,0.24652198865300134,0.2802260188901847,0.9085283712910587
370,0.23975187851382154,0.2680141123804591,0.9113591661444981
371,0.24067842303553508,0.27063714943171757,0.909254947621581
372,0.24110852620076564,0.27459063791242,0.9102467475111838
373,0.23012134500646164,0.28829877446028024,0.9061815014252567
374,0.2437997084155324,0.2837153903737262,0.9069145226253318
375,0.23455418262275912,0.2678519112209009,0.9103941942028919
376,0.23727089655363842,0.27078836109816423,0.9101878131715024
377,0.23877517233292261,0.27434887546995607,0.9083807069647413
378,0.23442741811186785,0.26787403023273154,0.9118046918322378
379,0.23288765116816476,0.2633440796273282,0.9125795424413211
380,0.24772422826361087,0.28055033867398427,0.9085617340136066
381,0.23693758607620286,0.31353711373348897,0.89922796423894
382,0.23223207126415912,0.2621349870239863,0.9108083603393651
383,0.23576266547842395,0.2981646414594473,0.9025358705903194
384,0.23762434930762366,0.26102812584439244,0.9124678331091307
385,0.2274574739148929,0.26421156960438835,0.9120614731220696
386,0.23338719283097556,0.263682527184436,0.9129385117558546
387,0.22917294123520454,0.26502660418407537,0.9095576487339695
388,0.23086519651558426,0.2659863571925844,0.9088290285973062
389,0.23058933684424984,0.2694519351148424,0.9104552816776902
390,0.24915172782327447,0.28192800520667555,0.9069026615150005
391,0.23147152833019694,0.2625921410130891,0.9129048430888431
392,0.23020433113422423,0.2653059491107391,0.9103055897325504
393,0.24134796052018093,0.28859787171933093,0.9059055522350394
394,0.2385835371601085,0.26341096728385704,0.9126160672102422
395,0.23528425459350857,0.2631734065094812,0.9098208350481709
396,0.23363902150165466,0.272273130947724,0.9092925696647548
397,0.2461487946987507,0.28836584870225274,0.9065694740232408
398,0.2546490868952658,0.27098531608872517,0.9105302913015586
399,0.26121786863853536,0.28945468387541334,0.9053692236189066
400,0.2604167809222071,0.279338815759213,0.9094223725471209
401,0.23821569120156624,0.26589667590687405,0.9104400141426423
402,0.24496281590933602,0.28607939799769305,0.9057745756757688
403,0.2375304150882931,0.26319528921079394,0.9150045712555332
404,0.23243877312523267,0.27221439132542424,0.9088469026568896
405,0.23518002374718586,0.2980667299943397,0.9043981404070816
406,0.23638215251710443,0.2952798487920616,0.9065958059918693
407,0.23815132007002832,0.2746905575355364,0.9084134111934582
408,0.24352980598896032,0.2615458994248026,0.9137916564545402
409,0.23222583702188873,0.2752999923682797,0.9091542592311992
410,0.24477922153614817,0.27465804877716143,0.9096699109431101
411,0.23458308285279644,0.25882440681468594,0.9130512918713309
412,0.23583643704297996,0.27557862322223753,0.9104073210041085
413,0.23471815277423178,0.25590577614619525,0.9150450510476422
414,0.23241367267356033,0.26702327649360774,0.9113680332028901
415,0.23055726128763387,0.2662714126117125,0.9116956142427534
416,0.2323849769176117,0.2637319048564579,0.9115799787401997
417,0.22948805352318144,0.26276950907541086,0.91056342173066
418,0.2279068804346025,0.2592566299277383,0.9124878728818957
419,0.23365022887342743,0.264100490647645,0.9112884887823595
420,0.2279903511782842,0.2678656259778182,0.9114239238657043
421,0.2263714896603709,0.2579588854270106,0.9130574992123911
422,0.2274952741738941,0.2662199354994841,0.9106720664033984
423,0.2183303323485667,0.2549818588257138,0.9137876636649921
424,0.2218052419833839,0.26799541503518215,0.911891725307189
425,0.22300868837074156,0.26576779825562563,0.9121389891229301
426,0.2214364187437154,0.2629798088109473,0.9138870942339901
427,0.22027720575708717,0.2497629442289975,0.9143074342003445
428,0.22003576260592256,0.2694426557187595,0.9098328916464293
429,0.22322532200210152,0.263273927402003,0.9109793517181872
430,0.21674645634013273,0.2565157825278269,0.9124724310296622
431,0.21679436949835645,0.2704925818645672,0.9095374811717415
432,0.21631179312687546,0.25822967404147257,0.9124801447159648
433,0.21476598465815186,0.256414916832,0.9141286172904286
434,0.21429289508877056,0.2841537994257099,0.906802012749807
435,0.21722250167014343,0.2610601832888819,0.9124820811514119
436,0.21990782570182568,0.2615910161701912,0.9133021905675031
437,0.21926546213438824,0.255492765997612,0.9125458592582575
438,0.2173401706985065,0.2503792563629513,0.9140740068566521
439,0.22024578680506066,0.26451166805408494,0.9124835661397028
440,0.21455470918722097,0.2682592620997614,0.911529514752535
441,0.21514784930096495,0.25388333021436593,0.9143050665483752
442,0.21531567824117484,0.25405539733332555,0.9146568773316573
443,0.215255680542794,0.25818142028072394,0.9118789298884491
444,0.21071173511445523,0.24994948875108683,0.9136243247085013
445,0.21183397475896137,0.2608357306406204,0.9114923485040877
446,0.21607216068853935,0.250514215909297,0.9147643896669344
447,0.2132461125696344,0.252455601003021,0.914951774985587
448,0.2161917475628711,0.25931573721479523,0.9119225136744125
449,0.21294933673260466,0.2544234478028139,0.9149824989284717
450,0.21235791950797042,0.2481224087595537,0.9134630443994343
451,0.2137694883470734,0.253708016372764,0.9140119717092241
452,0.21373197264703256,0.2516650170012302,0.9148777252537058
453,0.21305277834069872,0.2686917700464963,0.9106881588845598
454,0.2105413333025007,0.2846044526385093,0.9065432617275104
455,0.2157090916431376,0.2399996152097309,0.9181595453600193
456,0.21186170182856065,0.2501058045309037,0.9132807115547604
457,0.20696439619752624,0.25406406779546997,0.914004505583882
458,0.20973822918410104,0.2708896846397201,0.9093465768055315
459,0.2103871521717381,0.25019507156684995,0.9133156005665023
460,0.21043976591456504,0.2539773812655964,0.9139996790932301
461,0.20746203838359742,0.24657107783934554,0.9154967613135313
462,0.2110644390008279,0.24438190638918328,0.915994806276013
463,0.2089861577687164,0.2550227547668525,0.9135629327039653
464,0.20612959064365852,0.24882653281973624,0.9157986232523021
465,0.20660275691410615,0.24834579325633477,0.9155356913053215
466,0.20902949113930974,0.2576480905802266,0.9139570908504288
467,0.20551746364771611,0.24810946766110892,0.9154146661958826
468,0.20951893314541806,0.2521360454690718,0.9154463038410477
469,0.20565687227284624,0.2794006930072666,0.9069219166392976
470,0.20218595720029303,0.2458870862296002,0.91531163757106
471,0.2017844440637245,0.25050298388216746,0.9134097079302476
472,0.20589148110399644,0.24727919550511884,0.9151990495606913
473,0.20320216788067705,0.24451562958593304,0.9152966370080765
474,0.2028136779598537,0.2524576823831209,0.9130703108309289
475,0.2033408897174966,0.243680097332627,0.9171536301845713
476,0.20237593828656134,0.2404407959469166,0.9188766841543307
477,0.20101503156391637,0.271748044823825,0.9094783626841225
478,0.20223238515623268,0.2401663488897218,0.9157696768580497
479,0.20493184652711663,0.25384764634450346,0.9152067456001862
480,0.20000949926408274,0.2428399518799238,0.9164819169289551
481,0.20137462920642324,0.2485912896730509,0.9148851559444232
482,0.19949046040752105,0.2409623753833207,0.9160653389630278
483,0.19839706057682632,0.2466838001714063,0.914566609035767
484,0.1950582370028964,0.2444268129577206,0.9160737580895023
